,소재지명,도로명,위도,경도,시설구분
63,(주)우리소,경기도 용인시 처인구 양지면 남평로 176,37.22937847,127.3015064,일반음식점
64,(주)우리소 2,경기도 용인시 처인구 양지면 남평로 176,37.22937847,127.3015064,일반음식점
65,(주)원푸드코리아 수지점,경기도 용인시 수지구 동천로 349,37.3420649,127.0672181,일반음식점
66,(주)이마트 보라점 생선회코너,경기도 용인시 기흥구 한보라1로 92,37.24750936,127.1050945,일반음식점
68,(주)조이에프앤비항아리보쌈,경기도 용인시 처인구 양지면 죽양대로2016번길 8,37.21658539,127.3203676,일반음식점
69,(주)진수캐더링,경기도 용인시 기흥구 농서로153번길 8,37.22419172,127.0793805,일반음식점
70,(주)진주랑 은화삼cc점,경기도 용인시 처인구 백옥대로 860-38,37.2141709,127.2131168,일반음식점
71,(주)쮸커커피 기흥지점,경기도 용인시 기흥구 중부대로 184,37.26857017,127.0904012,일반음식점
73,(주)청학(페이지웨딩&파티),경기도 용인시 처인구 백옥대로 1238,37.2454679,127.2132035,일반음식점
74,(주)캘리스코히바린 신세계경기점,경기도 용인시 수지구 포은대로 536,37.32500317,127.1081093,일반음식점
76,(주)토끼정,경기도 용인시 수지구 포은대로 536,37.32500317,127.1081093,일반음식점
77,(주)통닭,경기도 용인시 수지구 문인로 60,37.33335478,127.0961228,일반음식점
78,(주)프레쉬로스터커피톤야코리아,경기도 용인시 기흥구 구갈로 15,37.27605194,127.1118599,일반음식점
79,(주)한국관,경기도 용인시 기흥구 기흥단지로 8,37.22248075,127.1033877,일반음식점
80,(주)힐라로스 사은정,경기도 용인시 수지구 광교중앙로 301,37.296959,127.0686743,일반음식점
81,1.5.3 맛집,경기도 용인시 기흥구 동백죽전대로 444,37.27799636,127.1515898,일반음식점
82,100반&국수,경기도 용인시 처인구 금학로 517,37.2341024,127.2201474,일반음식점
83,101번지남산돈까스 롯데몰수지점,경기도 용인시 수지구 성복2로 38,37.31268183,127.083302,일반음식점
84,133번지국밥,경기도 용인시 처인구 금령로85번길 8,37.23612941,127.2058747,일반음식점
85,1357 쭈꾸미 전문,경기도 용인시 수지구 죽전로144번길 8-2,37.32335951,127.1238066,일반음식점
86,1392푸드,경기도 용인시 처인구 포곡읍 포곡로124번길 12,37.26955097,127.2197531,일반음식점
87,139오리골,경기도 용인시 처인구 포곡읍 포곡로108번길 13-6,37.26850368,127.2190464,일반음식점
88,1430감성포차,경기도 용인시 처인구 중부대로 1430,37.2326704,127.2032163,일반음식점
89,153POINTZ부대찌개,경기도 용인시 처인구 한터로 184-29,37.248745,127.2339853,일반음식점
91,153산골가든,경기도 용인시 처인구 이동읍 한덕로7번길 2,37.18391534,127.2344905,일반음식점
92,153포인츠부대찌개,경기도 용인시 기흥구 보정로 115,37.31976498,127.1151353,일반음식점
93,153포인츠부대찌개 명지대점,경기도 용인시 처인구 명지로 77-1,37.2291378,127.1882667,일반음식점
94,17마일(mile),경기도 용인시 기흥구 사은로 173,37.25616233,127.124344,일반음식점
95,180 펍(180 PUB),경기도 용인시 수지구 광교호수로360번길 9-1,37.2957086,127.0801372,일반음식점
96,1819(일팔일구),경기도 용인시 수지구 고기로 464,37.3603961,127.0581132,일반음식점
98,1984 M coffee(1984엠커피),경기도 용인시 처인구 금령로85번길 14-8,37.236443,127.2061014,일반음식점
99,1번지,경기도 용인시 기흥구 신갈로 52,37.27127302,127.1059404,일반음식점
102,1인한식당 둔전점,경기도 용인시 처인구 포곡읍 포곡로118번길 9-1,37.26941462,127.2192686,일반음식점
103,22스퀘어,경기도 용인시 수지구 광교중앙로 338,37.30030383,127.0713407,일반음식점
104,24시누름돌생고기김치찌개,경기도 용인시 기흥구 한보라2로 5-5,37.25460225,127.1101996,일반음식점
105,24시전주명가콩나물국밥,경기도 용인시 기흥구 용구대로 2390-3,37.2995169,127.1075822,일반음식점
106,24시전주명가콩나물국밥,경기도 용인시 수지구 만현로 92,37.3084549,127.0848879,일반음식점
108,24시전주성콩나물국밥,경기도 용인시 처인구 중부대로 1349,37.23521803,127.1948074,일반음식점
109,25시뼈다귀,경기도 용인시 처인구 백암면 백암로 219-1,37.16558571,127.3734755,일반음식점
110,2도비어 동백역점,경기도 용인시 기흥구 동백3로11번길 7,37.26950956,127.1530726,일반음식점
111,2도비어 동백점,경기도 용인시 기흥구 동백중앙로 283,37.27801094,127.1534848,일반음식점
112,2층푸드,경기도 용인시 처인구 포곡읍 포곡로 103,37.26931903,127.2169794,일반음식점
113,3.3삼겹살,경기도 용인시 수지구 풍덕천로140번길 5-11,37.32381449,127.0977089,일반음식점
114,3.5cm왕소금구이 용인점,경기도 용인시 기흥구 한보라1로10번길 5,37.2534371,127.1089725,일반음식점
115,300BUN,경기도 용인시 기흥구 평촌3로 32,37.27903779,127.1532319,일반음식점
