,소재지명,도로명,위도,경도,시설구분
63,로타리가든,경기도 용인시 기흥구 백남준로 47,37.2704315,127.113620,음식점
64,옛고향촌,경기도 용인시 기흥구 갈천로7번길 63-4,37.2709988,127.1066042,음식점
65,농우본수원갈비,경기도 용인시 기흥구 흥덕4로15번길 8,37.2731656,127.0899251,음식점
66,기흥민물장어,경기도 용인시 기흥구 기흥단지로24번길 2,37.2228305,127.102676,음식점
67,태광골프장클럽하우스식당,경기도 용인시 기흥구 흥덕4로 77,37.2785711,127.0890836,음식점
68,주식회사 인앤아웃(1),경기도 용인시 기흥구 공세로 173,37.2319348,127.1089189,음식점
69,소박사,경기도 용인시 기흥구 기흥로14번길 2-10,37.2764748,127.116436,음식점
70,한고집 용인신갈점,경기도 용인시 기흥구 신갈로68번길 22,37.2730768,127.107941,음식점
71,나주집,경기도 용인시 기흥구 기흥로14번길 10-12,37.2766908,127.116595,음식점
72,신갈복집,경기도 용인시 기흥구 신구로12번길 31,37.2748027,127.112341,음식점
73,화덕위에고등어,경기도 용인시 기흥구 용구대로 2181,37.2219698,127.118273,음식점
74,서울녹각삼계탕,경기도 용인시 기흥구 갈천로 76,37.2700437,127.1076161,음식점
75,주식회사인앤아웃(2)한식전문점,경기도 용인시 기흥구 공세로 173,37.2319348,127.1089189,음식점
76,춘향골할매 추어탕,경기도 용인시 기흥구 구성로 82,37.294482,127.1186292,음식점
77,가마명가,경기도 용인시 기흥구 용구대로2469번길 38,37.3102463,127.105817,음식점
78,박터진흥부네,경기도 용인시 기흥구 청명산로 136,37.2649774,127.0863154,음식점
79,풍천갈비(신갈점),경기도 용인시 기흥구 신구로12번길 35,37.2751087,127.112804,음식점
80,우리랑,경기도 용인시 기흥구 기흥단지로 115,37.2262574,127.109498,음식점
81,사또가든,경기도 용인시 기흥구 기흥단지로 89,37.2261511,127.107470,음식점
82,강너머,경기도 용인시 기흥구 기흥로14번길 10-6,37.2770511,127.116764,음식점
83,불타는청춘,경기도 용인시 기흥구 마북로59번길 2-1,37.2967604,127.1172694,음식점
84,서해회바다,경기도 용인시 기흥구 갈천로 90,37.269211,127.1031801,음식점
85,우송가든,경기도 용인시 기흥구 언동로71번길 5,37.2878502,127.14077,음식점
86,물레방아,경기도 용인시 기흥구 지삼로250번길 27,37.2336284,127.1362254,음식점
87,송학,경기도 용인시 기흥구 구성로 179-11,37.2907983,127.1491694,음식점
88,용인전통순대국,경기도 용인시 기흥구 언동로 7,37.2838825,127.1406166,음식점
89,홍도해물탕,경기도 용인시 기흥구 민속촌로11번길 7,37.2557609,127.1062129,음식점
90,한성가든,경기도 용인시 기흥구 구교동로 170,37.3027329,127.1139839,음식점
91,세꼬시마을,경기도 용인시 기흥구 죽전로43번길 11-5,37.3210252,127.112804,음식점
92,(주)한국관,경기도 용인시 기흥구 기흥단지로 8,37.2226947,127.103442,음식점
93,도원,경기도 용인시 기흥구 용구대로 1859,37.2219698,127.118273,음식점
94,다원,경기도 용인시 기흥구 마북로 119-4,37.3026184,127.1224789,음식점
95,주문진해물,경기도 용인시 기흥구 민속촌로 37,37.2548714,127.1090416,음식점
96,호박촌,경기도 용인시 기흥구 중부대로773번길 7,37.2593892,127.143161,음식점
97,남원골추어탕과나주곰탕,경기도 용인시 기흥구 중부대로 563,37.2665761,127.1351027,음식점
98,소문난 대구왕뽈찜,경기도 용인시 기흥구 죽전로 39,37.3204988,127.1155571,음식점
99,(주)청송본가,경기도 용인시 기흥구 용구대로 2439,37.2219698,127.118273,음식점
100,가오리와방패연,경기도 용인시 기흥구 하갈로 98,37.2562450,127.097987,음식점
101,화춘옥,경기도 용인시 기흥구 동백죽전대로 483,37.3068791,127.1307873,음식점
102,디엔차이,경기도 용인시 기흥구 용구대로2469번길 20,37.3084168,127.106265,음식점
103,죽전민수사,경기도 용인시 기흥구 포은대로512번길 41,37.3214463,127.105528,음식점
104,큰마당감자탕,경기도 용인시 기흥구 한보라1로 5,37.2542974,127.109899,음식점
105,천하장사,경기도 용인시 기흥구 용인향교로20번길 7,37.2965488,127.12013586365018,음식점
106,주식회사 나주집,경기도 용인시 기흥구 흥덕4로 25,37.273988,127.0905297,음식점
107,카페앤레스토랑 하이드파크,경기도 용인시 기흥구 백남준로 7,37.2698042,127.109910,음식점
108,뼈나라감자탕,경기도 용인시 기흥구 죽전로43번길 11-15,37.3210259,127.112059,음식점
109,에코의 서재,경기도 용인시 기흥구 죽전로15번길 11-3,37.3214964,127.109973,음식점
110,우리네 설렁탕,경기도 용인시 기흥구 동백3로11번길 47,37.2709642,127.151976,음식점
111,만다린,경기도 용인시 기흥구 동탄기흥로 957,37.2214538,127.0972059,음식점
112,싱싱광어,경기도 용인시 기흥구 죽전로 3,37.3210062,127.10929307500001,음식점
113,경희마루,경기도 용인시 기흥구 덕영대로 1674,37.249791,127.0870457,음식점
114,장수한우프라자,경기도 용인시 기흥구 흥덕4로15번길 2,37.2731498,127.0905455,음식점
115,기와집,경기도 용인시 기흥구 백남준로 55,37.2706562,127.114263,음식점
116,살살녹소,경기도 용인시 기흥구 석현로12번길 44,37.2712981,127.0817353,음식점
117,흥덕골,경기도 용인시 기흥구 흥덕중앙로 120,37.2741775,127.0886138,음식점
118,(주)여시관,경기도 용인시 기흥구 마북로247번길 28,37.3126531,127.131969,음식점
119,육월,경기도 용인시 기흥구 관곡로 96,37.2825862,127.1132466,음식점
120,아이티컨벤션,경기도 용인시 기흥구 흥덕1로 13,37.2722819,127.0687168,음식점
121,솔뫼숯불갈비,경기도 용인시 기흥구 이현로30번길 27,37.312003,127.1009117,음식점
122,속초코다리찜,경기도 용인시 기흥구 갈천로 84,37.269211,127.1031801,음식점
123,장수랑갈비(주),경기도 용인시 기흥구 흥덕4로15번길 1,37.2727441,127.0905364,음식점
124,신포리 쭈꾸미,경기도 용인시 기흥구 이현로29번길 54-20,37.3075609,127.0990651,음식점
125,유성본가 흥덕점,경기도 용인시 기흥구 흥덕1로 13,37.2722819,127.0687168,음식점
126,오거리가든,경기도 용인시 기흥구 중부대로 313,37.2665761,127.1351027,음식점
127,죽전(서울방향)휴게소 자율식당,경기도 용인시 수지구 경부고속도로 400,37.3312481,127.1033563,음식점
128,남도아구와꽃게,경기도 용인시 수지구 문인로31번길 3-9,37.3319385,127.0992155,음식점
129,주식회사 청와정,경기도 용인시 수지구 수지로342번길 7,37.3280639,127.0962076,음식점
130,산사랑,경기도 용인시 수지구 샘말로89번길 9,37.3532900,127.045808,음식점
131,장수촌,경기도 용인시 수지구 성복2로 412,37.319507,127.0598747,음식점
132,춘향골남원추어탕,경기도 용인시 수지구 풍덕천로140번길 13,37.3232568,127.09793,음식점
133,정미소김치관,경기도 용인시 수지구 신봉1로 302,37.3322382,127.0638928,음식점
134,윤씨네,경기도 용인시 수지구 수지로342번길 7,37.3280639,127.0962076,음식점
