,소재지명,도로명,위도,경도,시설구분
58,용성환경,경기도 용인시 기흥구 죽전로 17,37.32067912,127.1107141,폐기물처리업체
59,㈜천덕환경,경기도 용인시 처인구 남사면 천덕산로 337,37.10122945,127.1390204,폐기물처리업체
60,신기산업,경기도 용인시 처인구 이동읍 백자로 461,37.19458202,127.1946247,폐기물처리업체
61,미래환경자원,경기도 용인시 처인구 이동읍 경기동로687번길 1,37.13994836,127.1967378,폐기물처리업체
62,협성,경기도 용인시 기흥구 구갈로60번길 9-1,37.27996041,127.1123023,폐기물처리업체
63,팔달건설기계,경기도 용인시 처인구 이동읍 경기동로 804,37.1305675,127.2027345,폐기물처리업체
64,욱성산업,경기도 용인시 기흥구 서천동로 94-1,37.23460563,127.0724683,폐기물처리업체
65,푸른건설산업㈜,경기도 용인시 처인구 남사면 처인성로 220,37.11408936,127.1524098,폐기물처리업체
66,㈜대주개발,경기도 용인시 처인구 남사면 경기동로518번길 20,37.13927968,127.1807091,폐기물처리업체
67,정일산업㈜,경기도 용인시 처인구 남사면 형제로 83,37.1491203,127.1607747,폐기물처리업체
68,㈜지솔알이에이치,경기도 용인시 처인구 남사면 경기동로 44,37.14661264,127.1334175,폐기물처리업체
69,조광환경산업개발㈜,경기도 용인시 기흥구 언동로30번길 87,37.28245999,127.1351289,폐기물처리업체
70,광일토건환경㈜,경기도 용인시 처인구 이동읍 삼배울로 76,37.1780294,127.2109558,폐기물처리업체
71,㈜백암바이오,경기도 용인시 처인구 백암면 죽양대로912번길 85,37.14509318,127.3967197,폐기물처리업체
72,(주)엠케이티앤알,경기도 용인시 처인구 백암면 박곡로129번길 5,37.17411312,127.3892811,폐기물처리업체
73,㈜피엠지코리아,경기도 용인시 처인구 원삼면 죽양대로1626번길 2-23,37.18327851,127.3351945,폐기물처리업체
74,정일산업㈜,경기도 용인시 처인구 남사면 형제로 77,37.14772399,127.1605467,폐기물처리업체
75,㈜리드비철금속,경기도 용인시 기흥구 공세로 141,37.23646305,127.1074725,폐기물처리업체
76,?(주)덕양에코,경기도 용인시 처인구 원삼면 어현로 86,37.13987305,127.2986511,폐기물처리업체
77,에버켐코리아,경기도 용인시 처인구 이동읍 묘봉로 37,37.12417361,127.2162096,폐기물처리업체
78,헨젤리사이클링코리아유한회사,경기도 용인시 처인구 백암면 죽양대로 817,37.13986831,127.3936426,폐기물처리업체
79,㈜와이큐브자원산업,경기도 용인시 처인구 남사면 경기동로 175-28,37.14486626,127.1475179,폐기물처리업체
80,씨알씨( 구)리제이코리아),경기도 용인시 처인구 이동읍 화산로 139,37.14650872,127.2172403,폐기물처리업체
81,준슈레더,경기도 용인시 처인구 남사면 원암로 491,37.10309362,127.174516,폐기물처리업체
82,대륭이엔씨,경기도 용인시 처인구 남사면 통삼로 378-12,37.13153723,127.1342131,폐기물처리업체
83,태원산업,경기도 용인시 처인구 원삼면 맹리로 78,37.19603199,127.3338312,폐기물처리업체
84,㈜대아환경,경기도 용인시 처인구 남사면 처인성로 1012-38,37.17905305,127.1857908,폐기물처리업체
85,파라폴리머,경기도 용인시 처인구 남사면 통삼로171번길 16,37.11698417,127.1268632,폐기물처리업체
86,㈜유스토,경기도 용인시 처인구 백암면 죽양대로 817,37.13986831,127.3936426,폐기물처리업체
87,삼마환경㈜,경기도 용인시 처인구 이동읍 백자로 397,37.19541857,127.1898738,폐기물처리업체
88,(합자)용인환경,경기도 용인시 처인구 금학로265번길 2,37.23785211,127.1931565,폐기물처리업체
89,㈜합동,경기도 용인시 모현면 오산리 263-1,37.32989936,127.1499366,폐기물처리업체
90,㈜서경알아이,경기도 용인시 기흥구 신정로 283,37.29300973,127.0990811,폐기물처리업체
91,삼보종합상사,경기도 용인시 기흥구 지삼로 151,37.24424174,127.1320529,폐기물처리업체
92,㈜미래자원,경기도 용인시 기흥구 신정로41번길 88,37.280157,127.0971703,폐기물처리업체
93,사단법인한국장애인아이티고용협회,경기도 용인시 기흥구 하갈로86번길 22,37.25535555,127.0993827,폐기물처리업체
94,㈜대흥철강,경기도 용인시 기흥구 신정로237번길 46-12,37.29137464,127.093023,폐기물처리업체
95,와이에스자원,경기도 용인시 기흥구 동백중앙로 245,37.27529604,127.1510142,폐기물처리업체
96,㈜강남엔비코,경기도 용인시 기흥구 용구대로2291번길 50,37.29159896,127.1052481,폐기물처리업체
97,㈜대주개발,경기도 용인시 처인구 남사면 경기동로518번길 20,37.13927968,127.1807091,폐기물처리업체
98,정일산업㈜,경기도 용인시 처인구 남사면 형제로 83,37.1491203,127.1607747,폐기물처리업체
99,㈜지솔알이에이치,경기도 용인시 처인구 남사면 경기동로 44,37.14661264,127.1334175,폐기물처리업체
100,㈜서원아스콘,경기도 용인시 처인구 이동읍 백자로 77,37.21630462,127.1718767,폐기물처리업체
101,㈜중천2공장,경기도 용인시 처인구 이동읍 백옥대로489번길 47,37.18341737,127.2005763,폐기물처리업체
102,(주)제일테크,경기도 용인시 처인구 이동읍 경기동로751번길 110,37.14081014,127.2093232,폐기물처리업체
103,서진우드㈜,경기도 용인시 처인구 이동읍 서리로101번길 37,37.18975137,127.1778541,폐기물처리업체
104,(사)한국아이티복지 진흥원자원순환센터,경기도 용인시 처인구 남사면 완장천로 16,37.12467525,127.1671267,폐기물처리업체
105,도담,경기도 용인시 처인구 남사면 완장리 528-6,37.1636546,127.1809296,폐기물처리업체
106,㈜경일,경기도 용인시 처인구 원삼면 맹리로127번길 28-4,37.19972705,127.3367534,폐기물처리업체
107,태형수지,경기도 용인시 처인구 남사면 천덕산로 100,37.11353266,127.1184193,폐기물처리업체
108,기주산업㈜,경기도 용인시 처인구 이동읍 백옥대로489번길 19-16,37.18008506,127.1996555,폐기물처리업체
109,금강환경,경기도 용인시 처인구 남사면 완장리 528-6,37.1636546,127.1809296,폐기물처리업체
110,산성자원환경,경기도 용인시 기흥구 신정로237번길 33,37.28909455,127.0936631,폐기물처리업체
111,록원자원,경기도 용인시 기흥구 언남로 30번길64,37.297985,127.132837,폐기물처리업체
112,(사)한누리의류재활용협회,경기도 용인시 처인구 남사면 처인성로 1012-40,37.1790001,127.18507,폐기물처리업체
113,상록수산업,경기도 용인시 기흥구 지삼로 141,37.24490845,127.1320991,폐기물처리업체
114,대연환경,경기도 용인시 처인구 이동읍 화산로 19,37.1453153,127.204124,폐기물처리업체
115,강남엔비코㈜,경기도 용인시 기흥구 용구대로 2219번길50,37.287019,127.105930,폐기물처리업체
116,태성산업,경기도 용인시 처인구 원삼면 수정로6번길 31-1,37.19536322,127.340924,폐기물처리업체
117,㈜에이치원리사이클링,경기도 용인시 처인구 남사면 형제로45번길 11,37.14587022,127.1587419,폐기물처리업체
118,에스앤지엔터프라이즈,경기도 용인시 처인구 원삼면 원양로 553-5,37.19808652,127.3172264,폐기물처리업체
119,청맥산업주식회사,경기도 용인시 처인구 이동면 서리 748,37.21777366,127.1716321,폐기물처리업체
120,㈜대경오앤티용인2지점,경기도 용인시 처인구 백암면 고안리 168-5,37.12173124,127.4094375,폐기물처리업체
121,㈜알케이유나이티드,경기도 용인시 기흥구 신정로237번길 61,37.29104258,127.0912746,폐기물처리업체
122,㈜법면녹화육운,경기도 용인시 처인구 원삼면 가재월로 23,37.16827911,127.3243425,폐기물처리업체
123,청원영농조합법인,경기도 용인시 처인구 백암면 고안로32번길 110,37.12565344,127.3952799,폐기물처리업체
124,동양비료㈜,경기도 용인시 처인구 백암면  고안로32번길 121,37.125635,127.395098,폐기물처리업체
125,(주)동우바이오,경기도 용인시 처인구 백암면 삼백로 367-21,37.10490393,127.3752271,폐기물처리업체
126,대한산업,경기도 용인시 처인구 이동읍 경기동로785번길 50-25,37.13223424,127.2081295,폐기물처리업체
